tsne1,tsne2,reciter
1.1684642,-2.8984954,Mohammed_Aluhaidan
6.7152467,9.795434,Mohammed_Aluhaidan
-6.6240187,-1.1839566,Mohammed_Aluhaidan
4.17602,-5.0159183,Mohammed_Aluhaidan
3.1494753,-7.159666,Mohammed_Aluhaidan
-10.611472,3.0039916,Mohammed_Aluhaidan
-6.780827,-0.9442365,Mohammed_Aluhaidan
7.012936,9.4951105,Mohammed_Aluhaidan
4.1710362,-4.9910903,Mohammed_Aluhaidan
-6.6433644,-1.2126428,Mohammed_Aluhaidan
3.2214878,-7.407582,Mohammed_Aluhaidan
-10.384629,3.3752477,Mohammed_Aluhaidan
-10.369241,3.2939816,Mohammed_Aluhaidan
-9.765092,2.8689194,Mohammed_Aluhaidan
1.0943693,-2.975202,Mohammed_Aluhaidan
1.1320294,-2.9155896,Mohammed_Aluhaidan
5.212237,10.893149,Mohammed_Aluhaidan
-6.6416097,-1.1839994,Mohammed_Aluhaidan
1.0740037,-2.903381,Mohammed_Aluhaidan
-10.37944,3.344905,Mohammed_Aluhaidan
4.1805797,-4.965706,Mohammed_Aluhaidan
4.3734202,-3.2133327,Mohammed_Aluhaidan
-6.6236124,-1.0813475,Mohammed_Aluhaidan
4.17266,-5.027605,Mohammed_Aluhaidan
2.8718886,-6.9988227,Mohammed_Aluhaidan
2.9127564,-7.021495,Mohammed_Aluhaidan
4.146623,-5.1868687,Mohammed_Aluhaidan
-5.275449,6.8440876,Mohammed_Aluhaidan
4.1827602,-4.9477406,Mohammed_Aluhaidan
4.2841344,-4.4280524,Mohammed_Aluhaidan
-4.2292366,6.722664,Mohammed_Aluhaidan
1.1020279,-2.9080915,Mohammed_Aluhaidan
1.1445433,-2.8535466,Mohammed_Aluhaidan
6.5221944,-0.42507973,Mohammed_Aluhaidan
-5.0108466,7.2789764,Mohammed_Aluhaidan
4.9918113,-0.49319878,Mohammed_Aluhaidan
2.7176147,-6.93771,Mohammed_Aluhaidan
2.8766017,-6.975267,Mohammed_Aluhaidan
-3.069012,-0.15502661,Mohammed_Aluhaidan
4.620977,-0.48814023,Mohammed_Aluhaidan
4.1429596,-5.357329,Mohammed_Aluhaidan
1.0845399,-2.929673,Mohammed_Aluhaidan
4.272602,-4.47827,Mohammed_Aluhaidan
2.6486413,-6.9263077,Mohammed_Aluhaidan
-9.54947,2.6161525,Mohammed_Aluhaidan
4.2005544,-4.8490977,Mohammed_Aluhaidan
-6.476401,-1.1531134,Mohammed_Aluhaidan
6.1261525,10.353075,Mohammed_Aluhaidan
-3.0409129,-0.22348513,Mohammed_Aluhaidan
6.8225,9.67394,Mohammed_Aluhaidan
1.1117321,-2.9580712,Mohammed_Aluhaidan
6.5003543,-0.6681581,Mohammed_Aluhaidan
6.5407333,-0.6932432,Mohammed_Aluhaidan
1.1413559,-2.9821794,Mohammed_Aluhaidan
6.4823136,-0.5221019,Mohammed_Aluhaidan
6.512673,9.990712,Mohammed_Aluhaidan
4.160487,-5.5515337,Mohammed_Aluhaidan
6.4678864,-0.5948132,Mohammed_Aluhaidan
4.9891667,-0.58665544,Mohammed_Aluhaidan
-5.5168858,6.848555,Mohammed_Aluhaidan
-2.9816449,-0.2714275,Mohammed_Aluhaidan
-3.2950633,9.447337,Mohammed_Aluhaidan
1.637689,-1.7592244,Mohammed_Aluhaidan
-3.189675,-0.10622826,Mohammed_Aluhaidan
4.18125,-4.9582615,Mohammed_Aluhaidan
2.83868,-6.942634,Mohammed_Aluhaidan
-8.053173,0.09910369,Mohammed_Aluhaidan
1.099916,-2.894758,Mohammed_Aluhaidan
5.1523614,-0.5492271,Mohammed_Aluhaidan
-2.9160898,9.68398,Mohammed_Aluhaidan
6.7638917,9.765519,Mohammed_Aluhaidan
4.249439,-4.5944347,Mohammed_Aluhaidan
4.1998377,-4.8430233,Mohammed_Aluhaidan
-6.8131623,-0.889666,Mohammed_Aluhaidan
-6.949476,-0.81013346,Mohammed_Aluhaidan
6.505967,-0.6235036,Mohammed_Aluhaidan
4.9617896,10.990103,Mohammed_Aluhaidan
4.2199836,-4.750266,Mohammed_Aluhaidan
3.0459228,-0.8162376,Mohammed_Aluhaidan
4.1428585,-5.2109475,Mohammed_Aluhaidan
2.8645372,-6.983013,Mohammed_Aluhaidan
4.933614,-0.4600828,Mohammed_Aluhaidan
6.495235,-0.58848584,Mohammed_Aluhaidan
-3.4968014,6.1823997,Mohammed_Aluhaidan
2.8565078,-7.0369706,Mohammed_Aluhaidan
-4.3501134,-6.6325827,Mohammed_Aluhaidan
6.55232,-0.6126512,Mohammed_Aluhaidan
-6.5611653,-1.1405349,Mohammed_Aluhaidan
6.289147,10.20265,Mohammed_Aluhaidan
6.47674,-0.66291887,Mohammed_Aluhaidan
-10.368277,3.4104004,Mohammed_Aluhaidan
-4.4685936,6.7882543,Mohammed_Aluhaidan
4.879392,-0.64491534,Mohammed_Aluhaidan
-6.7138834,-0.9976441,Mohammed_Aluhaidan
-3.7698572,8.280453,Mohammed_Aluhaidan
5.5969872,10.686315,Mohammed_Aluhaidan
-6.5281,-1.156222,Mohammed_Aluhaidan
1.0623153,-2.8956952,Mohammed_Aluhaidan
-3.157342,9.632172,Mohammed_Aluhaidan
4.354164,-3.9005313,Mohammed_Aluhaidan
4.99857,-0.5104179,Mohammed_Aluhaidan
-6.553968,-1.1612204,Mohammed_Aluhaidan
6.915963,9.621572,Mohammed_Aluhaidan
4.111986,-5.2900696,Mohammed_Aluhaidan
4.133878,-5.156047,Mohammed_Aluhaidan
2.912908,-6.9949193,Mohammed_Aluhaidan
6.518711,-0.6903384,Mohammed_Aluhaidan
2.9226956,-7.0251174,Mohammed_Aluhaidan
6.493682,-0.591106,Mohammed_Aluhaidan
-3.5976524,9.302371,Mohammed_Aluhaidan
-10.400258,3.529679,Mohammed_Aluhaidan
6.072025,10.283288,Mohammed_Aluhaidan
-3.6600668,9.310804,Mohammed_Aluhaidan
4.194273,-4.8627405,Mohammed_Aluhaidan
-3.0812306,-0.15538329,Mohammed_Aluhaidan
6.4429274,9.981046,Mohammed_Aluhaidan
-3.7895503,9.01979,Mohammed_Aluhaidan
-3.1624575,9.639904,Mohammed_Aluhaidan
4.2017007,-4.8410974,Mohammed_Aluhaidan
-6.585905,-1.1232357,Mohammed_Aluhaidan
4.7525196,-0.41544178,Mohammed_Aluhaidan
6.6139326,9.964429,Mohammed_Aluhaidan
6.285229,-0.46614456,Mohammed_Aluhaidan
-6.5640154,-1.1718097,Mohammed_Aluhaidan
-3.1742988,-0.10983628,Mohammed_Aluhaidan
-10.119034,3.1078904,Mohammed_Aluhaidan
4.120434,-5.2584124,Mohammed_Aluhaidan
4.24348,-4.6344285,Mohammed_Aluhaidan
4.212848,-4.7861753,Mohammed_Aluhaidan
2.8798192,-7.0055604,Mohammed_Aluhaidan
3.1908789,-7.221687,Mohammed_Aluhaidan
-2.9465868,9.701748,Mohammed_Aluhaidan
6.48609,-0.63244337,Mohammed_Aluhaidan
-6.4263315,-1.2165349,Mohammed_Aluhaidan
-4.942216,7.633078,Mohammed_Aluhaidan
5.160274,-0.55112237,Mohammed_Aluhaidan
1.1460822,-2.8882272,Mohammed_Aluhaidan
-10.280469,3.3133028,Mohammed_Aluhaidan
6.646776,9.850706,Mohammed_Aluhaidan
5.855596,10.413553,Mohammed_Aluhaidan
4.18858,-4.9165874,Mohammed_Aluhaidan
3.49559,1.5777432,Mohammed_Aluhaidan
-8.221383,0.28457686,Mohammed_Aluhaidan
-10.380553,3.3322372,Mohammed_Aluhaidan
-3.173502,9.49464,Mohammed_Aluhaidan
-3.0438833,-0.19570409,Mohammed_Aluhaidan
-6.656059,-1.0682455,Mohammed_Aluhaidan
9.09814,7.278625,Mohammed_Aluhaidan
5.178164,-0.5098885,Mohammed_Aluhaidan
5.047654,-0.53913295,Mohammed_Aluhaidan
2.7740417,-6.9692607,Mohammed_Aluhaidan
4.812656,-0.567314,Mohammed_Aluhaidan
-2.962246,9.613072,Mohammed_Aluhaidan
4.245888,-4.622353,Mohammed_Aluhaidan
4.1277857,-5.443625,Mohammed_Aluhaidan
-6.5464587,-1.1363503,Mohammed_Aluhaidan
-7.7651634,3.4390411,Mohammed_Aluhaidan
5.4689403,10.776875,Mohammed_Aluhaidan
1.3212816,8.042525,Mohammed_Aluhaidan
4.1817746,-4.9477973,Mohammed_Aluhaidan
1.1387011,-3.037924,Mohammed_Aluhaidan
2.8516552,-6.9654555,Mohammed_Aluhaidan
4.252928,-4.592923,Mohammed_Aluhaidan
4.169369,-5.0681195,Mohammed_Aluhaidan
2.4316375,-1.05735,Mohammed_Aluhaidan
4.1592207,-5.2107654,Mohammed_Aluhaidan
2.9191,-7.0072894,Mohammed_Aluhaidan
2.7662325,-6.9536586,Mohammed_Aluhaidan
5.9419694,10.548873,Mohammed_Aluhaidan
6.5098014,-0.66367257,Mohammed_Aluhaidan
4.1561704,-5.3707194,Mohammed_Aluhaidan
2.8639426,-6.976027,Mohammed_Aluhaidan
5.91307,10.402981,Mohammed_Aluhaidan
2.6540773,-6.8912063,Mohammed_Aluhaidan
3.0811908,-7.104835,Mohammed_Aluhaidan
3.040202,-7.072073,Mohammed_Aluhaidan
4.2171593,-4.768076,Mohammed_Aluhaidan
-6.5295687,-1.1521499,Mohammed_Aluhaidan
2.2534466,-6.850736,Mohammed_Aluhaidan
-6.578687,-1.1473432,Mohammed_Aluhaidan
2.9126785,-6.986784,Mohammed_Aluhaidan
-10.335908,3.2812724,Mohammed_Aluhaidan
6.510475,-0.60549444,Mohammed_Aluhaidan
6.50267,-0.64656353,Mohammed_Aluhaidan
4.1529408,-5.144589,Mohammed_Aluhaidan
1.087242,-2.939231,Mohammed_Aluhaidan
4.1868463,-4.919446,Mohammed_Aluhaidan
4.40031,-3.2233162,Mohammed_Aluhaidan
-4.870001,7.702725,Mohammed_Aluhaidan
4.969412,-0.5381529,Mohammed_Aluhaidan
1.0990858,-2.9432142,Mohammed_Aluhaidan
1.0521654,-2.9173524,Mohammed_Aluhaidan
-6.5553,-1.1012986,Mohammed_Aluhaidan
2.7570632,-6.93684,Mohammed_Aluhaidan
-3.9048166,8.079128,Mohammed_Aluhaidan
-6.6227684,-1.0745898,Mohammed_Aluhaidan
4.155913,-5.166072,Mohammed_Aluhaidan
6.4803123,-0.58595717,Mohammed_Aluhaidan
4.2555804,-4.573924,Mohammed_Aluhaidan
2.6298468,-6.927081,Mohammed_Aluhaidan
3.141312,-7.1415534,Mohammed_Aluhaidan
-6.5084987,-1.1507999,Mohammed_Aluhaidan
1.1608424,-2.7896738,Mohammed_Aluhaidan
1.107546,-2.9165697,Mohammed_Aluhaidan
4.9353013,-0.60528916,Mohammed_Aluhaidan
1.1137608,-2.945342,Mohammed_Aluhaidan
6.6084876,9.872667,Mohammed_Aluhaidan
-2.6025374,9.707455,Mohammed_Aluhaidan
6.5180836,-0.61639124,Mohammed_Aluhaidan
1.483755,-3.2460294,Mohammed_Aluhaidan
6.497608,-0.66182625,Mohammed_Aluhaidan
6.501432,-0.61402684,Mohammed_Aluhaidan
4.9485426,-0.5197686,Mohammed_Aluhaidan
-6.578876,-1.112852,Mohammed_Aluhaidan
1.0623453,-2.9510157,Mohammed_Aluhaidan
6.42439,10.114566,Mohammed_Aluhaidan
4.143449,-5.060233,Mohammed_Aluhaidan
-8.398042,2.418934,Mohammed_Aluhaidan
2.9240644,-6.9823976,Mohammed_Aluhaidan
2.984889,-6.995758,Mohammed_Aluhaidan
9.625994,6.5321536,Mohammed_Aluhaidan
2.2208579,-2.423386,Mohammed_Aluhaidan
8.681855,7.8098984,Mohammed_Aluhaidan
-2.4667466,9.7474165,Mohammed_Aluhaidan
-2.9488964,9.755513,Mohammed_Aluhaidan
-6.5262213,-1.1387315,Mohammed_Aluhaidan
6.485548,-0.62773216,Mohammed_Aluhaidan
-3.7775936,8.242914,Mohammed_Aluhaidan
6.481425,-0.6809007,Mohammed_Aluhaidan
4.1165986,-5.2505145,Mohammed_Aluhaidan
-4.729228,8.669291,Mohammed_Aluhaidan
-6.612206,-1.0922182,Mohammed_Aluhaidan
6.5005355,-0.63884467,Mohammed_Aluhaidan
4.984948,-0.53326434,Mohammed_Aluhaidan
6.602408,9.923661,Mohammed_Aluhaidan
-3.613892,8.389911,Mohammed_Aluhaidan
2.862567,-7.0007267,Mohammed_Aluhaidan
-10.333648,3.3121214,Mohammed_Aluhaidan
4.131091,-5.160386,Mohammed_Aluhaidan
-3.0507982,9.602953,Mohammed_Aluhaidan
1.0568974,-2.9162557,Mohammed_Aluhaidan
-10.229268,3.7719805,Mohammed_Aluhaidan
4.2004647,-4.850048,Mohammed_Aluhaidan
5.1135664,-0.5403883,Mohammed_Aluhaidan
-8.172897,0.2599344,Mohammed_Aluhaidan
5.1659646,-0.5456805,Mohammed_Aluhaidan
7.667066,2.0708256,Mohammed_Aluhaidan
5.3280864,10.927487,Mohammed_Aluhaidan
5.721623,9.5717945,Mohammed_Aluhaidan
2.7157567,-6.9480386,Mohammed_Aluhaidan
-6.5505924,-1.1794878,Mohammed_Aluhaidan
-6.5666194,-1.0962908,Mohammed_Aluhaidan
6.0752254,10.308385,Mohammed_Aluhaidan
4.1623416,-5.00331,Mohammed_Aluhaidan
-3.503602,9.333267,Mohammed_Aluhaidan
4.256187,-4.5798216,Mohammed_Aluhaidan
2.339621,-1.1880237,Mohammed_Aluhaidan
4.258853,-4.5776215,Mohammed_Aluhaidan
1.0838097,-2.8906376,Mohammed_Aluhaidan
6.536243,-0.58032775,Mohammed_Aluhaidan
2.2377272,-6.825484,Mohammed_Aluhaidan
-3.1808205,-0.12466318,Mohammed_Aluhaidan
-3.601651,8.222567,Mohammed_Aluhaidan
-3.7549586,6.5615106,Mohammed_Aluhaidan
-3.1103296,-0.17424148,Mohammed_Aluhaidan
6.5131826,-0.6424881,Mohammed_Aluhaidan
6.4993696,-0.59208655,Mohammed_Aluhaidan
1.1029598,-2.868197,Mohammed_Aluhaidan
1.1019495,-2.9662726,Mohammed_Aluhaidan
-2.6705616,9.681736,Mohammed_Aluhaidan
2.7903914,-6.9280696,Mohammed_Aluhaidan
4.1136694,-5.3182282,Mohammed_Aluhaidan
1.2120223,-3.0310643,Mohammed_Aluhaidan
5.0005956,-0.5582676,Mohammed_Aluhaidan
4.1454096,-5.27684,Mohammed_Aluhaidan
5.0852866,-0.5790364,Mohammed_Aluhaidan
2.8910599,-6.972344,Mohammed_Aluhaidan
-6.559246,-1.1629419,Mohammed_Aluhaidan
4.3167624,-4.2853203,Mohammed_Aluhaidan
6.4954524,-0.6545874,Mohammed_Aluhaidan
1.128302,-2.8478456,Mohammed_Aluhaidan
5.6316557,10.715023,Mohammed_Aluhaidan
2.9033177,-7.014725,Mohammed_Aluhaidan
5.054927,-0.5480845,Mohammed_Aluhaidan
5.77927,10.326727,Mohammed_Aluhaidan
4.1573973,-5.503677,Mohammed_Aluhaidan
-5.0730476,7.409177,Mohammed_Aluhaidan
4.1887875,-4.9118533,Mohammed_Aluhaidan
-3.1686087,-0.14906003,Mohammed_Aluhaidan
-6.6237597,-1.0863819,Mohammed_Aluhaidan
1.7558914,-2.1823485,Mohammed_Aluhaidan
-6.531664,-1.1625867,Mohammed_Aluhaidan
5.2025423,-0.46193564,Mohammed_Aluhaidan
5.8201556,10.445599,Mohammed_Aluhaidan
2.6119018,-0.84341,Mohammed_Aluhaidan
6.4995484,-0.58628225,Mohammed_Aluhaidan
4.368811,-3.8750193,Mohammed_Aluhaidan
6.507022,-0.65300095,Mohammed_Aluhaidan
-5.0381713,7.0539036,Mohammed_Aluhaidan
-3.0235155,9.590099,Mohammed_Aluhaidan
5.1000566,-0.5604615,Mohammed_Aluhaidan
-9.954518,3.0910091,Mohammed_Aluhaidan
6.006697,10.319938,Mohammed_Aluhaidan
-6.4727316,-1.1947466,Mohammed_Aluhaidan
1.0981433,-2.898928,Mohammed_Aluhaidan
7.776507,2.2673604,Mohammed_Aluhaidan
4.1563873,-5.128185,Mohammed_Aluhaidan
6.4879675,-0.62871933,Mohammed_Aluhaidan
-6.6518526,-1.0547578,Mohammed_Aluhaidan
-3.3673744,0.05632972,Mohammed_Aluhaidan
1.1293725,-2.8915086,Mohammed_Aluhaidan
2.8634098,-0.84628814,Mohammed_Aluhaidan
-3.2020054,-0.059635457,Mohammed_Aluhaidan
-3.3219795,0.015335041,Mohammed_Aluhaidan
1.1415039,-2.7824917,Mohammed_Aluhaidan
4.1931734,-4.884905,Mohammed_Aluhaidan
2.6209,-6.9524565,Mohammed_Aluhaidan
2.5880115,-6.8893647,Mohammed_Aluhaidan
-3.005651,-0.25282544,Mohammed_Aluhaidan
1.1263225,-2.9570408,Mohammed_Aluhaidan
-5.3702097,7.1601443,Mohammed_Aluhaidan
6.5145926,-0.66246784,Mohammed_Aluhaidan
3.1272542,-7.0908365,Mohammed_Aluhaidan
-6.5693574,-1.0958086,Mohammed_Aluhaidan
6.4879117,-0.6507315,Mohammed_Aluhaidan
1.1188283,-2.8665257,Mohammed_Aluhaidan
-10.388846,3.3702793,Mohammed_Aluhaidan
7.5245724,1.9840938,Mohammed_Aluhaidan
-3.2417815,-0.085127965,Mohammed_Aluhaidan
5.011744,-0.572921,Mohammed_Aluhaidan
-4.8020864,8.357834,Mohammed_Aluhaidan
-2.8002663,9.854317,Mohammed_Aluhaidan
4.1692667,-5.1334543,Mohammed_Aluhaidan
6.5769453,-0.4081811,Mohammed_Aluhaidan
-9.819024,2.9354835,Mohammed_Aluhaidan
2.9627116,-7.1046634,Mohammed_Aluhaidan
-6.560421,-1.1341012,Mohammed_Aluhaidan
2.7929375,-6.9317813,Mohammed_Aluhaidan
-3.26775,-0.018450478,Mohammed_Aluhaidan
-6.584696,-1.0783666,Mohammed_Aluhaidan
6.5823617,9.923827,Mohammed_Aluhaidan
2.5707529,-6.8922567,Mohammed_Aluhaidan
6.4898996,-0.5814376,Mohammed_Aluhaidan
4.124604,-5.408848,Mohammed_Aluhaidan
6.1089797,10.301231,Mohammed_Aluhaidan
6.5141664,-0.6030457,Mohammed_Aluhaidan
-3.9586532,3.2706835,Mohammed_Aluhaidan
4.2217817,-4.7422214,Mohammed_Aluhaidan
-4.0059576,7.880731,Mohammed_Aluhaidan
6.415283,10.055224,Mohammed_Aluhaidan
-6.5258646,-1.154117,Mohammed_Aluhaidan
4.9139166,-0.6314061,Mohammed_Aluhaidan
6.3633227,10.103335,Mohammed_Aluhaidan
6.1401653,10.303185,Mohammed_Aluhaidan
1.1405137,-2.8943276,Mohammed_Aluhaidan
2.8651834,-0.8600685,Mohammed_Aluhaidan
1.1279317,-2.8141186,Mohammed_Aluhaidan
-10.401014,3.460648,Mohammed_Aluhaidan
6.472311,-0.622743,Mohammed_Aluhaidan
4.211133,-4.7972107,Mohammed_Aluhaidan
-6.6741934,-1.2500672,Mohammed_Aluhaidan
-6.5481496,-1.1385336,Mohammed_Aluhaidan
1.1108549,-2.9028425,Mohammed_Aluhaidan
2.524384,-1.0242968,Mohammed_Aluhaidan
-10.365517,3.3768032,Mohammed_Aluhaidan
6.0405335,10.530006,Mohammed_Aluhaidan
-3.723286,8.264405,Mohammed_Aluhaidan
4.144373,-5.455243,Mohammed_Aluhaidan
-6.5475183,-1.1545706,Mohammed_Aluhaidan
-3.1238039,-0.20200267,Mohammed_Aluhaidan
5.028492,-0.6185194,Mohammed_Aluhaidan
-2.927406,-0.29474342,Mohammed_Aluhaidan
-10.37736,3.2683904,Mohammed_Aluhaidan
-3.3291924,0.04151287,Mohammed_Aluhaidan
-4.57399,7.302121,Mohammed_Aluhaidan
5.3238626,10.872938,Mohammed_Aluhaidan
6.5022945,-0.64458144,Mohammed_Aluhaidan
-6.64442,-1.081629,Mohammed_Aluhaidan
1.1060283,-2.9118996,Mohammed_Aluhaidan
-3.950853,6.503728,Mohammed_Aluhaidan
4.1582217,-5.1557546,Mohammed_Aluhaidan
1.0785658,-2.8586867,Mohammed_Aluhaidan
6.335057,10.114785,Mohammed_Aluhaidan
1.0706859,-2.8820438,Mohammed_Aluhaidan
4.1644855,-5.0667834,Mohammed_Aluhaidan
-6.5785675,-1.1372803,Mohammed_Aluhaidan
4.7786913,-0.41307253,Mohammed_Aluhaidan
1.0936974,-2.9086835,Mohammed_Aluhaidan
5.1498513,-0.49021235,Mohammed_Aluhaidan
-4.975022,7.8862567,Mohammed_Aluhaidan
1.2702456,-2.6690006,Mohammed_Aluhaidan
4.1791377,-4.945982,Mohammed_Aluhaidan
6.366811,10.091734,Mohammed_Aluhaidan
1.845654,-2.286585,Mohammed_Aluhaidan
1.1848406,-2.7706006,Mohammed_Aluhaidan
-4.730634,8.477374,Mohammed_Aluhaidan
1.1355239,-2.9986525,Mohammed_Aluhaidan
4.39181,-3.7654152,Mohammed_Aluhaidan
7.541089,2.0639954,Mohammed_Aluhaidan
6.5313983,-0.6807718,Mohammed_Aluhaidan
2.708706,-6.9179935,Mohammed_Aluhaidan
-8.237713,0.26356533,Mohammed_Aluhaidan
6.086476,10.305059,Mohammed_Aluhaidan
6.4939146,-0.5926936,Mohammed_Aluhaidan
6.9444547,9.608557,Mohammed_Aluhaidan
6.4955616,-0.66696364,Mohammed_Aluhaidan
4.1324472,-5.2317586,Mohammed_Aluhaidan
4.2166724,-4.7842345,Mohammed_Aluhaidan
3.0328228,-7.0760202,Mohammed_Aluhaidan
7.994362,2.276404,Mohammed_Aluhaidan
-5.927273,-7.0357933,Mohammed_Aluhaidan
-11.532191,-3.0938993,Yasser_Aldossary
-4.287757,-3.0544875,Yasser_Aldossary
-4.9101014,-2.6474006,Yasser_Aldossary
8.176894,3.9359634,Yasser_Aldossary
8.099776,3.8776317,Yasser_Aldossary
8.118291,3.9077845,Yasser_Aldossary
-4.4972615,-2.9139197,Yasser_Aldossary
-10.787994,-4.132208,Yasser_Aldossary
0.6223319,-5.9982133,Yasser_Aldossary
0.6128167,-6.037211,Yasser_Aldossary
8.579123,6.438169,Yasser_Aldossary
9.265174,-4.1873884,Yasser_Aldossary
-2.430988,4.474501,Yasser_Aldossary
9.157311,6.4581003,Yasser_Aldossary
8.188771,4.0297894,Yasser_Aldossary
-2.706864,5.4343586,Yasser_Aldossary
-4.6326385,-2.8179777,Yasser_Aldossary
-2.3653088,4.6567373,Yasser_Aldossary
5.4212008,3.8783078,Yasser_Aldossary
-10.9869175,-3.9643326,Yasser_Aldossary
8.062229,3.9790719,Yasser_Aldossary
0.6261919,-6.0084677,Yasser_Aldossary
3.0215445,3.5739546,Yasser_Aldossary
0.6110898,-6.0014243,Yasser_Aldossary
6.0944552,5.9909763,Yasser_Aldossary
8.075765,3.930991,Yasser_Aldossary
8.885837,-4.525035,Yasser_Aldossary
-4.720464,-2.7082148,Yasser_Aldossary
-11.186709,-4.2458177,Yasser_Aldossary
-5.207564,-2.52215,Yasser_Aldossary
0.39948598,3.9010744,Yasser_Aldossary
9.069647,-4.3407145,Yasser_Aldossary
-10.422013,-1.9023538,Yasser_Aldossary
-4.7169065,-2.764429,Yasser_Aldossary
-5.244128,-2.4230456,Yasser_Aldossary
8.12225,3.9039295,Yasser_Aldossary
-4.92479,-2.6372426,Yasser_Aldossary
-4.8940887,-2.6591997,Yasser_Aldossary
-11.270733,-4.090739,Yasser_Aldossary
-5.42623,4.8537664,Yasser_Aldossary
8.1219425,3.8977094,Yasser_Aldossary
-4.747642,-2.748302,Yasser_Aldossary
-5.8503027,5.0878906,Yasser_Aldossary
-10.113309,-4.3614607,Yasser_Aldossary
9.313012,-4.1824994,Yasser_Aldossary
-11.121381,-4.3517404,Yasser_Aldossary
-10.367714,-4.2571254,Yasser_Aldossary
-10.965749,-4.400503,Yasser_Aldossary
-3.0663524,4.377872,Yasser_Aldossary
8.095069,3.8411138,Yasser_Aldossary
-2.4038076,5.2894783,Yasser_Aldossary
-11.52,-3.0975733,Yasser_Aldossary
-4.450815,-2.9380276,Yasser_Aldossary
6.690956,6.2439184,Yasser_Aldossary
9.084066,-4.342472,Yasser_Aldossary
4.438416,1.3133029,Yasser_Aldossary
-4.2165585,-3.0916457,Yasser_Aldossary
9.487495,-4.0444775,Yasser_Aldossary
5.9305286,5.7123547,Yasser_Aldossary
-11.213935,-4.1192036,Yasser_Aldossary
9.005278,-4.41894,Yasser_Aldossary
-11.421966,-3.6863186,Yasser_Aldossary
9.068327,-4.3659735,Yasser_Aldossary
8.129767,6.448525,Yasser_Aldossary
8.881114,-4.5408206,Yasser_Aldossary
-11.108,-4.1920657,Yasser_Aldossary
3.864365,1.1750171,Yasser_Aldossary
-5.992022,5.028468,Yasser_Aldossary
-3.2667685,4.257757,Yasser_Aldossary
0.6086638,-6.0332847,Yasser_Aldossary
9.019527,-4.3893337,Yasser_Aldossary
7.199337,3.8934166,Yasser_Aldossary
-3.1183953,4.3336954,Yasser_Aldossary
3.7205942,1.4319774,Yasser_Aldossary
6.712454,0.33729264,Yasser_Aldossary
4.040354,1.6770842,Yasser_Aldossary
9.067347,-4.3472557,Yasser_Aldossary
9.111129,-4.3254094,Yasser_Aldossary
9.039405,-4.3901253,Yasser_Aldossary
-11.683467,-2.954791,Yasser_Aldossary
8.7909,-4.653875,Yasser_Aldossary
9.302311,-4.144076,Yasser_Aldossary
0.5962785,-6.023989,Yasser_Aldossary
-4.682202,-2.7868657,Yasser_Aldossary
8.864388,-4.5434747,Yasser_Aldossary
4.470373,1.4172624,Yasser_Aldossary
9.222486,-4.2116623,Yasser_Aldossary
9.272266,-4.1913857,Yasser_Aldossary
-4.560227,-2.8708506,Yasser_Aldossary
-2.3194788,4.7533417,Yasser_Aldossary
0.6233908,-5.9635234,Yasser_Aldossary
-11.397298,-3.8383641,Yasser_Aldossary
-4.82899,-2.6938303,Yasser_Aldossary
-11.457526,-3.5900564,Yasser_Aldossary
7.9569845,3.9191442,Yasser_Aldossary
0.5885722,-6.0344105,Yasser_Aldossary
-11.123879,-4.175207,Yasser_Aldossary
-2.4544888,4.650352,Yasser_Aldossary
0.618519,-6.00839,Yasser_Aldossary
-2.4779189,4.782573,Yasser_Aldossary
9.506538,6.5293818,Yasser_Aldossary
-11.490618,-3.5727932,Yasser_Aldossary
-4.8314342,-2.692523,Yasser_Aldossary
-4.673428,-2.77578,Yasser_Aldossary
-4.150516,-3.1517768,Yasser_Aldossary
9.071573,-4.329936,Yasser_Aldossary
3.7599125,1.5127456,Yasser_Aldossary
7.4119086,5.774663,Yasser_Aldossary
0.6246496,-6.0411754,Yasser_Aldossary
-4.574808,-2.8487768,Yasser_Aldossary
0.5853519,-6.029763,Yasser_Aldossary
7.313617,6.0253673,Yasser_Aldossary
-2.5513039,4.743916,Yasser_Aldossary
9.316421,-4.118263,Yasser_Aldossary
-10.582377,-4.2306533,Yasser_Aldossary
-11.375006,-3.6786842,Yasser_Aldossary
0.62515116,-6.00135,Yasser_Aldossary
9.643657,-3.9095,Yasser_Aldossary
8.029523,4.249314,Yasser_Aldossary
-11.166946,-4.1974854,Yasser_Aldossary
-4.7779245,-2.7212775,Yasser_Aldossary
-3.1771715,4.2987885,Yasser_Aldossary
-10.933722,-4.36357,Yasser_Aldossary
2.885619,2.7331376,Yasser_Aldossary
-3.1501124,4.366191,Yasser_Aldossary
-4.6058693,-2.8361232,Yasser_Aldossary
-2.5899653,4.707795,Yasser_Aldossary
6.642539,0.3049783,Yasser_Aldossary
-11.125364,-3.2305756,Yasser_Aldossary
0.61641663,-6.004822,Yasser_Aldossary
8.110869,3.8153431,Yasser_Aldossary
0.57152563,-5.9780397,Yasser_Aldossary
9.093807,-4.324282,Yasser_Aldossary
3.7261055,1.4191734,Yasser_Aldossary
-4.389117,-2.9806502,Yasser_Aldossary
-5.2152305,-2.4527931,Yasser_Aldossary
0.59319,-6.056065,Yasser_Aldossary
